Planet Name,Global ESI,Long-term Stability,Atmospheric Retention,Habitability Index,Rank,Habitability_Category
GJ 393 b,0.6206499571850478,0.9999999999986798,0.0216259388436113,0.6146501663608501,255.0,Non-Habitable
Kepler-139 c,0.6101740093190611,1.0,0.0476810244729201,0.6146232095541145,256.0,Non-Habitable
Kepler-1700 b,0.6153510815618919,1.0,0.0316593218771643,0.6140074051563789,257.0,Non-Habitable
Kepler-1465 b,0.6172397359292064,1.0,0.0263203348639988,0.613883934937403,258.0,Non-Habitable
GJ 514 b,0.615977809784005,0.9999733686734824,0.0290576002512392,0.6137924355442951,259.0,Non-Habitable
K2-136 d,0.6175620346511116,0.999998468621594,0.0248715652532282,0.6137548709626797,260.0,Non-Habitable
Kepler-138 c,0.6179192822507636,0.9999997823355352,0.0221871889204787,0.6133970136101381,261.0,Non-Habitable
K2-150 b,0.6156931686740983,0.9999999999979388,0.0275654000818367,0.6133596643527982,262.0,Non-Habitable
GJ 229 A c,0.6125010364112103,0.9999802902940804,0.0320407317249624,0.6126527516388218,263.0,Non-Habitable
Kepler-549 c,0.6124862120225182,1.0,0.031769521469715,0.6125970103052021,264.0,Non-Habitable
TOI-244 b,0.6151744042386356,0.9999999999986104,0.0238416119640867,0.6123555245117182,265.0,Non-Habitable
HD 28185 b,0.5359569197005958,0.9999920169127856,0.2214141470924506,0.6122588943426237,266.0,Non-Habitable
Kepler-1802 c,0.6121410504080738,1.0,0.0291210779863109,0.611894740801299,267.0,Non-Habitable
Kepler-354 d,0.6145078858186708,1.0,0.0231181123590835,0.611877565381152,268.0,Non-Habitable
Kepler-538 b,0.6062404460661045,0.9999895334258908,0.0435486772821189,0.6118268185172432,269.0,Non-Habitable
Kepler-1439 b,0.6138129265218211,1.0,0.0245115447813851,0.6118087722171875,270.0,Non-Habitable
TRAPPIST-1 h,0.6185248625093526,0.9999999507879592,0.0122535836651765,0.6117131332240994,271.0,Non-Habitable
Kepler-1162 c,0.6123957163899761,1.0,0.026538413134292,0.6115055408218465,272.0,Non-Habitable
Kepler-934 b,0.6116763439813144,1.0,0.0280045432058974,0.6114390806318366,273.0,Non-Habitable
Kepler-32 d,0.609887146956264,1.0,0.0307969937537404,0.6111029722288801,274.0,Non-Habitable
Gl 686 b,0.6098440136261528,0.9999993619139776,0.0297611971164834,0.6108740548105663,275.0,Non-Habitable
Kepler-399 d,0.6108778824424107,1.0,0.0269663105885605,0.6108322033389174,276.0,Non-Habitable
Kepler-413 b,0.5928676691381245,0.9999941154543032,0.0713893897870303,0.6107099471627594,277.0,Non-Habitable
GJ 3341 b,0.6093102967274935,0.9999961308146466,0.0297064793619702,0.6105952834805347,278.0,Non-Habitable
HD 31527 d,0.6073603130325164,0.9999727443308511,0.0337910142701294,0.6104301826695393,279.0,Non-Habitable
TOI-561 e,0.6039329470155618,0.999996366135162,0.0401545748742319,0.6099962983231759,280.0,Non-Habitable
K2-149 b,0.608886082251149,0.9999999999974856,0.0255946509993436,0.609561971324689,281.0,Non-Habitable
Kepler-1227 b,0.6071918688136365,1.0,0.028954881406672,0.6093869106881526,282.0,Non-Habitable
TOI-2096 b,0.6094161022138518,0.9999994741049266,0.0231315615118135,0.6093342056407666,283.0,Non-Habitable
Kepler-310 d,0.6062546505264399,1.0,0.0305116099691071,0.6092296472570413,284.0,Non-Habitable
TOI-712 c,0.6061335726609355,0.9999969458398194,0.0307995146636113,0.6092257730151358,285.0,Non-Habitable
Kepler-1101 b,0.6049888522806577,1.0,0.0297696580601788,0.6084483577523646,286.0,Non-Habitable
Kepler-1151 b,0.605417523023116,1.0,0.0286182797315498,0.608432417457868,287.0,Non-Habitable
Kepler-1460 b,0.6057408166535455,1.0,0.0273201428039415,0.6083344368875611,288.0,Non-Habitable
Kepler-1143 c,0.6023854693549731,1.0,0.0345591777265503,0.6081045702227966,289.0,Non-Habitable
Kepler-83 c,0.6002164060062644,1.0,0.0396090849316401,0.6080300199894602,290.0,Non-Habitable
TOI-1231 b,0.6000889904287445,0.9999984285413774,0.0375199260088812,0.6075480089785616,291.0,Non-Habitable
Kepler-985 b,0.6021548883046968,1.0,0.0319386170314643,0.6074651675586412,292.0,Non-Habitable
Kepler-327 d,0.6043098085436959,1.0,0.026072734198406,0.6073694511115292,293.0,Non-Habitable
Kepler-1599 b,0.6044391500875561,1.0,0.0254596492336617,0.6073115048905103,294.0,Non-Habitable
HD 13908 c,0.5313597933710669,0.999965837856031,0.2075698786473588,0.6071836237718145,295.0,Non-Habitable
Kepler-205 c,0.6030105039192977,1.0,0.0255769802267842,0.6066206480050057,296.0,Non-Habitable
Kepler-942 b,0.6018374959354592,1.0,0.0281615314761319,0.606551054262956,297.0,Non-Habitable
Kepler-344 c,0.599813647377106,1.0,0.031804074979519,0.6062676386844568,298.0,Non-Habitable
HD 219134 g,0.5988895915685276,1.0,0.0331139263843493,0.6060675810611337,299.0,Non-Habitable
EPIC 212499991 b,0.6019436884852782,0.9999999999904232,0.0253270906253156,0.6060372623648291,300.0,Non-Habitable
K2-381 d,0.601518872350598,0.99999999999332,0.0258516674282265,0.6059297696589403,301.0,Non-Habitable
Kepler-235 d,0.6006115200326734,1.0,0.0277752967280917,0.605860819361955,302.0,Non-Habitable
Kepler-1801 c,0.598156898784557,1.0,0.0316307363249814,0.6054045966572748,303.0,Non-Habitable
Kepler-786 b,0.5976193622613313,1.0,0.0295702066047374,0.6047237224516131,304.0,Non-Habitable
L 363-38 b,0.5983559077118602,0.9999999999988942,0.0275413576728995,0.6046862253901782,305.0,Non-Habitable
Kepler-1423 b,0.6008489389385844,1.0,0.0189470209751898,0.6042138736643301,306.0,Non-Habitable
Kepler-1185 b,0.59754730934616,1.0,0.0236296682300585,0.6034995883190917,307.0,Non-Habitable
GJ 96 b,0.5912460389862823,0.9999820438386132,0.0377262945293493,0.603162891550595,308.0,Non-Habitable
GJ 2056 b,0.5912683175998515,0.9999714249652908,0.0361433611283305,0.6028542585151792,309.0,Non-Habitable
Kepler-1718 b,0.5935159777614438,1.0,0.0301738046009255,0.602792749800907,310.0,Non-Habitable
AU Mic d,0.5983297295332393,0.9999999635339728,0.0180776331742251,0.6027803804616565,311.0,Non-Habitable
HD 20794 d,0.5944493755302234,1.0,0.0276491715362373,0.6027545220723592,312.0,Non-Habitable
GJ 687 b,0.5905610406194831,0.9999961139860042,0.0367600626232171,0.6026313670301863,313.0,Non-Habitable
TOI-1736 c,0.4947578922946926,0.9999298915954956,0.2754316479682959,0.6024442432196542,314.0,Non-Habitable
Kepler-124 d,0.5960701973966969,1.0,0.0200761128827218,0.6020503212748929,315.0,Non-Habitable
Kepler-424 c,0.5071975279359987,0.999999999934418,0.2421896870512723,0.6020367013585792,316.0,Non-Habitable
HIP 71135 b,0.58909089524634,0.9999901342084228,0.037345005627928,0.6020114890112824,317.0,Non-Habitable
K2-384 c,0.5947151934222922,0.9999999999993066,0.0220500311132517,0.6017676029335883,318.0,Non-Habitable
Kepler-260 c,0.5930505483119242,1.0,0.0261086526662644,0.601747004689215,319.0,Non-Habitable
Kepler-1498 b,0.5936197851731284,1.0,0.0236178344015268,0.6015334594668695,320.0,Non-Habitable
K2-133 d,0.5918066325478245,0.999999999997846,0.027501528374488,0.6014036219481637,321.0,Non-Habitable
Kepler-482 b,0.5907837919389268,1.0,0.0292359379007741,0.6012390835496182,322.0,Non-Habitable
K2-325 b,0.5905582842739022,0.9999999999990982,0.0284869898754734,0.6009765401117753,323.0,Non-Habitable
Kepler-1926 b,0.5902303001489009,1.0,0.0290208562702413,0.6009193213284988,324.0,Non-Habitable
Kepler-1058 b,0.588724922793775,1.0,0.0308184269687743,0.6005261467906423,325.0,Non-Habitable
Kepler-378 c,0.5965764419231776,1.0,0.0111547340495912,0.6005191677715069,326.0,Non-Habitable
Kepler-20 d,0.5845865192725032,0.9999960050485928,0.0408870993475469,0.6004694810203387,327.0,Non-Habitable
Kepler-1036 b,0.5873977301592843,1.0,0.0319977108592015,0.6000984072514826,328.0,Non-Habitable
Kepler-1333 b,0.5875309334070328,1.0,0.0311989653504179,0.6000052597736,329.0,Non-Habitable
EPIC 206215704 b,0.5927285851454677,0.9999999999995844,0.0175299466264321,0.5998702818978956,330.0,Non-Habitable
HD 111998 b,0.5190453021551524,0.9999651787342057,0.2001568691630013,0.5995435785304382,331.0,Non-Habitable
Kepler-1168 b,0.5871229154638252,1.0,0.0298510869543813,0.5995316751227888,332.0,Non-Habitable
Kepler-1948 b,0.5911412170891673,1.0,0.0182623777204771,0.5992230840886791,333.0,Non-Habitable
Kepler-505 b,0.5860369687100514,1.0,0.0302919394194806,0.5990768722389218,334.0,Non-Habitable
Kepler-1678 b,0.5848131382578983,1.0,0.0330966632916427,0.5990259017872777,335.0,Non-Habitable
Kepler-610 c,0.5839087913669059,1.0,0.0331120496890406,0.5985768056212611,336.0,Non-Habitable
Kepler-967 c,0.5830640941799056,1.0,0.0347667641869007,0.598485399927333,337.0,Non-Habitable
GJ 685 b,0.584107511136179,1.0,0.0317350346846371,0.598400762505017,338.0,Non-Habitable
Kepler-1503 b,0.5849444088834487,1.0,0.028780976716578,0.5982283997850399,339.0,Non-Habitable
Kepler-249 c,0.5863418939290378,1.0,0.0247340431726864,0.5981177555990562,340.0,Non-Habitable
HD 10697 b,0.5077937377047548,0.9999700865272694,0.2201996120657714,0.5979278172237124,341.0,Non-Habitable
L 98-59 c,0.5861235137820687,1.0,0.0239593137477506,0.5978536196405845,342.0,Non-Habitable
Kepler-215 e,0.5849242927558934,1.0,0.0261178978241276,0.5976857259427723,343.0,Non-Habitable
LTT 1445 A c,0.5857573826745847,0.9999991678194288,0.0206178784914223,0.5970020173814055,344.0,Non-Habitable
Kepler-1261 b,0.5811201690420756,1.0,0.0287284744096371,0.5963057794029653,345.0,Non-Habitable
GJ 180 d,0.5799024589011198,0.9999939332744332,0.0313292853387391,0.5962152665006377,346.0,Non-Habitable
HD 190228 b,0.5104863164819669,0.9998113854179814,0.2051005620027557,0.596206686266929,347.0,Non-Habitable
Kepler-158 c,0.5813993902089453,1.0,0.0269327343528879,0.5960862419750502,348.0,Non-Habitable
GJ 667 C b,0.5800111853481388,0.9999985855245628,0.0286597831655381,0.5957371249645459,349.0,Non-Habitable
GJ 143 b,0.570179303021883,0.9999949511268178,0.0531874458360013,0.5957256260161872,350.0,Non-Habitable
Kepler-1630 b,0.5795302996870526,1.0,0.0293267560536647,0.5956305010542593,351.0,Non-Habitable
HD 3167 e,0.5783119628865777,0.9999918275905592,0.0312679519516051,0.5954071201107777,352.0,Non-Habitable
Kepler-1610 c,0.5793772729221317,1.0,0.0279019107844505,0.595269018617956,353.0,Non-Habitable
BD-11 4672 c,0.5759198506731082,0.9999831713576508,0.0356869014012285,0.5950922570240951,354.0,Non-Habitable
Kepler-411 d,0.5744388936729533,0.9999949917960368,0.0388490537402429,0.5949877551233363,355.0,Non-Habitable
HD 16175 b,0.5004462130671974,0.9998216163910976,0.2233555002596544,0.5948406915028588,356.0,Non-Habitable
HD 213240 b,0.5053799326826954,0.9998886785308596,0.2097166417595826,0.5945998982525221,357.0,Non-Habitable
Kepler-1132 b,0.5775096117546316,1.0,0.02913229866378,0.5945812656100717,358.0,Non-Habitable
Kepler-150 f,0.5749993946230817,0.9999999998548114,0.0348366131893574,0.5944670199058557,359.0,Non-Habitable
PH2 b,0.2205276337658824,0.999952391770794,0.9207868943475144,0.5944069132836822,360.0,Non-Habitable
K2-118 b,0.5765656392088728,0.999993128304374,0.0300022234198347,0.5942812027797155,361.0,Non-Habitable
GJ 357 b,0.579424339774112,0.9999999999992818,0.0220416735082792,0.5941205045884964,362.0,Non-Habitable
Kepler-239 c,0.5758539903017682,1.0,0.0298658575747962,0.5939001666658433,363.0,Non-Habitable
HD 137496 c,0.4858907729141903,0.9999186370061846,0.2546416204999733,0.5938493016589452,364.0,Non-Habitable
TOI-4184 b,0.5756911518811207,0.9999999999993524,0.0294978392897798,0.593745143798322,365.0,Non-Habitable
GJ 433 b,0.5758368791314161,0.999999652208058,0.0290600685007733,0.5937303489282801,366.0,Non-Habitable
Kepler-315 c,0.5730154389108076,1.0,0.036050641933951,0.5937178478421941,367.0,Non-Habitable
Kepler-130 d,0.5770381791944051,0.9999577040122288,0.0254951850282963,0.5936054378065304,368.0,Non-Habitable
bet Pic c,0.4675474201887892,0.999881986340752,0.2946467219779575,0.5926676503922117,369.0,Non-Habitable
HD 160691 b,0.5094129552433555,0.9999730741722412,0.1894557461860993,0.5925895491105699,370.0,Non-Habitable
Kepler-218 d,0.5719940409260693,1.0,0.0305093723136284,0.5920988949257604,371.0,Non-Habitable
Kepler-888 b,0.5733531951071691,1.0,0.0261490862651071,0.591906414806606,372.0,Non-Habitable
Kepler-993 b,0.5708388058251759,1.0,0.0317802769888413,0.5917754583103562,373.0,Non-Habitable
GJ 3998 c,0.5717945498141206,0.9999993884190892,0.0292668785340777,0.5917504671396026,374.0,Non-Habitable
Kepler-149 c,0.5729613683832265,1.0,0.025278965694556,0.5915364773305245,375.0,Non-Habitable
Kepler-973 b,0.5718126470401986,1.0,0.0272108865214113,0.5913485008243816,376.0,Non-Habitable
Kepler-1635 b,0.5681649866043735,1.0,0.0348529024428051,0.5910530737907478,377.0,Non-Habitable
Gl 49 b,0.5700559368349364,0.9999953929487988,0.0285603926315979,0.5907386648284274,378.0,Non-Habitable
HIP 41378 d,0.5670198619777447,1.0,0.0358631460606711,0.5906825602010065,379.0,Non-Habitable
Kepler-1237 b,0.568060684352725,1.0,0.0313344481868962,0.5902972318137417,380.0,Non-Habitable
Kepler-251 e,0.5680770576868979,1.0,0.0309649136991072,0.5902315115832704,381.0,Non-Habitable
HD 88986 b,0.5615253136442092,0.9999804787748748,0.0472209062168664,0.5902009816979404,382.0,Non-Habitable
Kepler-1684 b,0.5671347711598569,1.0,0.0313656739674616,0.5898405203734207,383.0,Non-Habitable
Kepler-1490 b,0.5668480233071798,1.0,0.0320486223303296,0.5898337361196557,384.0,Non-Habitable
HIP 56640 b,0.4834535555328274,0.9999247058493556,0.2405386242625657,0.5898119143737335,385.0,Non-Habitable
HD 154391 b,0.4673124344720397,0.999790763880124,0.2805989699289434,0.5897132403858457,386.0,Non-Habitable
Kepler-1492 b,0.5692577014066671,1.0,0.0245766626495579,0.5895441832332451,387.0,Non-Habitable
Kepler-225 c,0.5681781744827946,1.0,0.0265564002020013,0.5894003672817976,388.0,Non-Habitable
GJ 887 b,0.5676927743463671,1.0,0.0267996725290522,0.589206321678994,389.0,Non-Habitable
HD 92788 b,0.5079298050862182,0.99995238896602,0.1761646277596286,0.5891835447848408,390.0,Non-Habitable
HD 27969 b,0.4984752850850242,0.9999603876197288,0.1993377869853441,0.5890933162254997,391.0,Non-Habitable
HD 222582 b,0.470740752356645,0.999862818517116,0.2682324646230477,0.5889757146580669,392.0,Non-Habitable
Kepler-1026 b,0.5660995063902029,1.0,0.0284471559131264,0.5887391843777268,393.0,Non-Habitable
Kepler-80 g,0.5689894177825373,0.9999999999961602,0.020525130999215,0.5885997350899597,394.0,Non-Habitable
Kepler-1681 b,0.5646808827591684,1.0,0.0300165133953458,0.5883437440586534,395.0,Non-Habitable
Kepler-1521 b,0.5646452790537668,1.0,0.0297743416975523,0.5882775078663939,396.0,Non-Habitable
HD 69830 d,0.5616134676928363,0.9999938154739366,0.0369361883352317,0.5881921161556455,397.0,Non-Habitable
Kepler-430 c,0.5651022963300579,1.0,0.0260522547914838,0.5877615991233257,398.0,Non-Habitable
CD Cet b,0.5645056975637852,0.9999999999997354,0.026384022723017,0.5875296533264167,399.0,Non-Habitable
HD 175167 b,0.481361806213483,0.999829175817241,0.2342175793019822,0.5874731717123103,400.0,Non-Habitable
Kepler-56 d,0.4877844227643657,0.9999394168875426,0.2159594668687834,0.5870659298222023,401.0,Non-Habitable
HD 224538 b,0.4791926133979599,0.9998414601652011,0.2364182079845481,0.58683238634545,402.0,Non-Habitable
NY Vir c,0.4870628597858466,0.9998645818608272,0.2166557193870379,0.586821948328579,403.0,Non-Habitable
Kepler-1535 b,0.5610138368808488,1.0,0.029998751864855,0.5865066688133954,404.0,Non-Habitable
G 9-40 b,0.5557137418573526,1.0,0.0431651850220959,0.5864899079330954,405.0,Non-Habitable
Kepler-419 c,0.4734575170442471,0.9999566494173082,0.2480674295300347,0.586329239253323,406.0,Non-Habitable
GJ 3293 b,0.556926133441177,0.9999987934704868,0.039134159281415,0.5862895366180175,407.0,Non-Habitable
HD 136352 d,0.5590382059641626,1.0,0.0334329883391648,0.5862057006499143,408.0,Non-Habitable
Kepler-195 c,0.562137083559756,1.0,0.0248918538579888,0.5860469125514758,409.0,Non-Habitable
Kepler-1620 b,0.5618649902117157,1.0,0.0252417354655923,0.5859808421989763,410.0,Non-Habitable
Kepler-48 d,0.5577663739645179,1.0,0.0352517904433637,0.5859335450709316,411.0,Non-Habitable
HIP 8541 b,0.46980350486327,0.9998117379780386,0.2550768927932343,0.5858606523836936,412.0,Non-Habitable
Kepler-540 b,0.5593156280296283,1.0,0.0306723790510603,0.5857922898250262,413.0,Non-Habitable
Kepler-1767 b,0.5580758893692931,1.0,0.0319143686688967,0.5854208184184259,414.0,Non-Habitable
HD 147379 b,0.5546344314495824,0.9999971789726114,0.0385274271736804,0.5850218548513106,415.0,Non-Habitable
GJ 27.1 b,0.5563057693403997,0.9999988668714151,0.0343269490889026,0.5850179345494049,416.0,Non-Habitable
Kepler-1708 b,0.4802115518611608,0.999908003421824,0.2238869652736085,0.5848555700118493,417.0,Non-Habitable
Kepler-1651 b,0.5577456764404959,0.9999987384127784,0.0265203825745683,0.5841765362589952,418.0,Non-Habitable
K2-263 b,0.550524057252603,0.9999945874879044,0.0445573448489269,0.5841718738424582,419.0,Non-Habitable
Kepler-1461 b,0.5566847251475265,1.0,0.0275282158658291,0.5838480057469291,420.0,Non-Habitable
Kepler-712 c,0.5519162245396226,1.0,0.0383645949975385,0.583631031269319,421.0,Non-Habitable
Kepler-454 c,0.4893515299582818,0.9999990434178972,0.1945182436033926,0.5835791267251885,422.0,Non-Habitable
Kepler-329 c,0.5562433680036462,1.0,0.0269894642501429,0.5835195768518516,423.0,Non-Habitable
HD 38529 c,0.4471619799413066,0.9998384896293492,0.2998430853124704,0.5835011539219522,424.0,Non-Habitable
Kepler-1632 b,0.5550967415888485,1.0,0.0296013943405014,0.5834686496625245,425.0,Non-Habitable
K2-83 c,0.5566159318025005,0.9999993999747572,0.0244588627622601,0.5831995584461294,426.0,Non-Habitable
K2-400 b,0.5574590112681423,0.9999999999993234,0.0212546372413824,0.5829804330821446,427.0,Non-Habitable
LSPM J2116+0234 b,0.5514630244625205,0.9999977518616684,0.0344799909487726,0.5826268359795153,428.0,Non-Habitable
Kepler-988 b,0.5540249556665908,1.0,0.02771776543961,0.5825560309212174,429.0,Non-Habitable
Kepler-722 c,0.5524718759357466,1.0,0.0311170664308613,0.5824593512540456,430.0,Non-Habitable
HAT-P-13 c,0.423972110092804,0.9998832803511576,0.3524920368615558,0.5824494465240605,431.0,Non-Habitable
HD 238914 b,0.4757828541632885,0.9995523581135092,0.2229078464360302,0.582338703802903,432.0,Non-Habitable
Kepler-306 e,0.5527975993199645,1.0,0.0286697286814204,0.5821327453962662,433.0,Non-Habitable
HD 132406 b,0.4718309476920022,0.9999055913164204,0.2304999514194494,0.5819871415248171,434.0,Non-Habitable
HD 10180 g,0.5479517443270701,0.999947368280814,0.0384932228831928,0.5816587272244178,435.0,Non-Habitable
Kepler-395 b,0.5559031658769474,1.0,0.0181137728362464,0.581574337505723,436.0,Non-Habitable
Kepler-354 c,0.5537227186945517,1.0,0.0233580868394472,0.5815329767151652,437.0,Non-Habitable
Kepler-925 b,0.5509504061956497,1.0,0.0290021647762429,0.5812756360530734,438.0,Non-Habitable
Kepler-1704 b,0.4848841200264812,0.9997384772883448,0.1944695630828289,0.5812575158163099,439.0,Non-Habitable
